Role,TimeofDay,DayofWeek,MMR,PartySize,QueueDuration
0, 0.04886574074074074, 0.625, 0.6, 0.8, 64
0, 0.6350810185185185, 0.125, 0.5, 0.8, 36
0, 0.2853703703703704, 0.375, 0.35, 0.4, 82
0, 0.6351388888888889, 0.25, 0.35, 0.4, 249
0, 0.12540509259259258, 0.75, 0.5, 0.8, 24
1, 0.24800925925925926, 0.25, 0.6, 0.2, 117
0, 0.5800694444444444, 0.875, 0.25, 0.6, 48
0, 0.06244212962962963, 0.0, 0.15, 0.8, 52
0, 0.4402314814814815, 0.125, 0.7, 0.2, 31
0, 0.2329513888888889, 0.375, 0.95, 0.6, 18
0, 0.8793865740740741, 0.0, 0.05, 0.2, 42
0, 0.13314814814814815, 0.625, 0.15, 0.4, 49
0, 0.6874768518518518, 0.625, 0.4, 0.8, 32
0, 0.7124305555555556, 0.0, 0.15, 0.6, 17
0, 0.12490740740740741, 0.625, 0.95, 0.8, 25
0, 0.8339351851851852, 0.25, 0.5, 0.4, 76
1, 0.19172453703703704, 0.75, 0.1, 0.2, 151
0, 0.27979166666666666, 0.625, 1.0, 0.4, 44
0, 0.21219907407407407, 0.75, 0.6, 0.8, 45
1, 0.7532407407407408, 0.25, 0.95, 0.2, 17
0, 0.029722222222222223, 0.375, 0.7, 0.8, 9
0, 0.5222453703703703, 0.125, 0.35, 0.6, 19
1, 0.1703125, 0.0, 0.65, 0.2, 106
1, 0.45447916666666666, 0.25, 0.9, 0.2, 65
1, 0.6974305555555556, 0.75, 0.5, 0.2, 16
0, 0.40282407407407406, 0.375, 0.8, 0.8, 133
0, 0.8952777777777777, 0.875, 0.7, 0.4, 27
0, 0.14278935185185185, 0.625, 0.8, 0.8, 21
0, 0.5009259259259259, 0.875, 1.0, 0.6, 54
1, 0.1972685185185185, 0.0, 0.1, 0.2, 51
1, 0.6634375, 0.375, 0.6, 0.2, 75
0, 0.7520949074074074, 0.375, 0.65, 0.6, 38
0, 0.38873842592592595, 0.875, 0.55, 0.8, 65
1, 0.3758564814814815, 0.75, 0.4, 0.2, 20
0, 0.03953703703703704, 0.625, 0.45, 0.8, 67
0, 0.0369212962962963, 0.375, 0.2, 0.2, 65
0, 0.11478009259259259, 0.125, 0.95, 0.8, 82
0, 0.9358217592592593, 0.0, 0.85, 0.4, 113
0, 0.6903472222222222, 0.875, 0.7, 0.6, 21
0, 0.24354166666666666, 0.375, 0.75, 0.6, 69
0, 0.909224537037037, 0.0, 0.2, 0.4, 18
0, 0.2041550925925926, 0.25, 0.45, 0.2, 18
0, 0.6940277777777778, 0.75, 0.95, 0.4, 71
0, 0.7612731481481482, 0.875, 0.75, 0.4, 35
0, 0.06111111111111111, 0.125, 0.95, 0.6, 61
0, 0.8825115740740741, 0.75, 0.75, 0.8, 47
0, 0.06597222222222222, 0.125, 0.2, 0.4, 95
0, 0.45817129629629627, 0.875, 0.95, 0.4, 63
0, 0.9679050925925926, 0.875, 0.55, 0.6, 51
0, 0.9786921296296296, 0.375, 0.95, 0.4, 32
0, 0.9373611111111111, 0.25, 0.55, 0.8, 34
0, 0.8746180555555556, 0.875, 0.7, 0.2, 11
0, 0.46265046296296297, 0.75, 0.65, 0.4, 63
0, 0.997175925925926, 0.125, 0.05, 0.2, 120
0, 0.13424768518518518, 0.625, 0.35, 0.6, 88
0, 0.03626157407407407, 0.0, 1.0, 0.8, 65
1, 0.9400694444444444, 0.375, 0.35, 0.2, 32
0, 0.7876620370370371, 0.875, 0.3, 0.2, 25
0, 0.3772800925925926, 0.625, 0.25, 0.2, 31
0, 0.7107986111111111, 0.625, 0.45, 0.4, 53
0, 0.4749537037037037, 0.25, 0.7, 0.4, 302
0, 0.48430555555555554, 0.625, 0.6, 0.8, 66
0, 0.7969791666666667, 0.0, 0.75, 0.6, 70
0, 0.6003009259259259, 0.875, 1.0, 0.8, 160
0, 0.6344907407407407, 0.0, 0.95, 0.6, 43
0, 0.8077430555555556, 0.125, 1.0, 0.6, 21
0, 0.815625, 0.875, 0.55, 0.2, 30
0, 0.08579861111111112, 0.25, 0.25, 0.6, 23
1, 0.264212962962963, 0.25, 0.4, 0.2, 58
0, 0.9526388888888889, 0.0, 0.7, 0.6, 14
0, 0.39318287037037036, 0.625, 0.85, 0.2, 190
0, 0.04967592592592593, 0.875, 0.2, 0.8, 68
0, 0.14412037037037037, 0.25, 0.3, 0.4, 27
1, 0.7222337962962962, 0.25, 0.55, 0.2, 61
0, 0.16418981481481482, 0.25, 0.1, 0.2, 36
0, 0.4021064814814815, 0.875, 0.45, 0.2, 14
0, 0.8373263888888889, 0.0, 0.75, 0.2, 122
0, 0.8730092592592592, 0.375, 0.6, 0.6, 70
1, 0.7394560185185185, 0.75, 0.7, 0.2, 61
0, 0.9633680555555556, 0.125, 0.8, 0.8, 45
1, 0.34578703703703706, 0.0, 0.55, 0.2, 77
1, 0.7842476851851852, 0.75, 0.75, 0.2, 62
0, 0.39545138888888887, 0.125, 0.1, 0.4, 106
0, 0.6062847222222222, 0.625, 0.8, 0.8, 133
0, 0.5310763888888889, 0.375, 0.25, 0.2, 35
0, 0.7171064814814815, 0.625, 0.5, 0.8, 23
0, 0.01976851851851852, 0.25, 0.3, 0.2, 46
0, 0.9329282407407408, 0.375, 0.3, 0.2, 22
0, 0.5154398148148148, 0.125, 0.85, 0.8, 53
0, 0.40121527777777777, 0.875, 1.0, 0.2, 40
1, 0.6921412037037037, 0.625, 0.55, 0.2, 122
0, 0.7197685185185185, 0.375, 1.0, 0.6, 121
0, 0.17616898148148147, 0.875, 0.4, 0.4, 56
0, 0.5754050925925925, 0.125, 0.6, 0.4, 49
0, 0.11831018518518518, 0.125, 0.95, 0.8, 20
1, 0.6812615740740741, 0.375, 0.95, 0.2, 116
1, 0.18329861111111112, 0.125, 0.9, 0.2, 93
0, 0.30486111111111114, 0.25, 0.4, 0.2, 92
0, 0.48931712962962964, 0.25, 0.15, 0.2, 33
0, 0.9378819444444444, 0.875, 0.25, 0.2, 36
0, 0.1992361111111111, 0.875, 0.35, 0.2, 22
1, 0.08861111111111111, 0.25, 0.55, 0.2, 106
1, 0.9858796296296296, 0.0, 0.95, 0.2, 35
0, 0.4140625, 0.0, 0.35, 0.6, 50
0, 0.08171296296296296, 0.75, 0.9, 0.2, 98
0, 0.01675925925925926, 0.75, 0.85, 0.2, 17
1, 0.1672800925925926, 0.25, 0.6, 0.2, 59
1, 0.9027662037037038, 0.625, 0.55, 0.2, 74
0, 0.7643402777777778, 0.25, 0.6, 0.2, 24
1, 0.4734375, 0.625, 0.55, 0.2, 16
0, 0.04057870370370371, 0.625, 0.3, 0.8, 108
1, 0.17881944444444445, 0.0, 1.0, 0.2, 238
0, 0.10545138888888889, 0.0, 0.55, 0.8, 140
0, 0.15856481481481483, 0.625, 0.05, 0.2, 31
0, 0.6310416666666666, 0.25, 0.3, 0.4, 63
0, 0.30336805555555557, 0.375, 0.2, 0.2, 66
0, 0.7347569444444444, 0.75, 1.0, 0.8, 130
0, 0.012037037037037037, 0.25, 0.85, 0.4, 36
0, 0.4348726851851852, 0.25, 0.55, 0.6, 19
1, 0.9575694444444445, 0.125, 0.25, 0.2, 118
0, 0.2477777777777778, 0.0, 0.15, 0.6, 138
0, 0.8824768518518519, 0.0, 0.25, 0.2, 113
0, 0.9883796296296297, 0.875, 0.1, 0.4, 84
1, 0.1984375, 0.0, 0.25, 0.2, 26
0, 0.3276967592592593, 0.25, 0.85, 0.4, 18
1, 0.7275462962962963, 0.0, 0.7, 0.2, 31
0, 0.7109143518518518, 0.25, 0.45, 0.4, 74
0, 0.27707175925925925, 0.75, 0.2, 0.4, 53
0, 0.5728587962962963, 0.375, 0.55, 0.2, 148
0, 0.7358564814814815, 0.0, 0.6, 0.8, 105
1, 0.24969907407407407, 0.625, 0.1, 0.2, 96
1, 0.9039583333333333, 0.625, 0.35, 0.2, 21
0, 0.5623032407407408, 0.75, 0.7, 0.8, 58
1, 0.171875, 0.375, 0.4, 0.2, 36
0, 0.2671064814814815, 0.75, 0.2, 0.8, 48
1, 0.7159953703703704, 0.0, 0.5, 0.2, 173
0, 0.3575925925925926, 0.875, 0.4, 0.8, 20
1, 0.7405787037037037, 0.625, 0.4, 0.2, 73
0, 0.6054050925925926, 0.875, 0.55, 0.8, 28
0, 0.6615856481481481, 0.625, 0.25, 0.4, 39
0, 0.4038773148148148, 0.25, 0.2, 0.6, 56
0, 0.5082175925925926, 0.0, 1.0, 0.4, 47
1, 0.7426273148148148, 0.375, 0.45, 0.2, 36
0, 0.1579861111111111, 0.625, 0.9, 0.8, 53
0, 0.6167592592592592, 0.125, 0.6, 0.4, 30
0, 0.4209375, 0.625, 0.65, 0.2, 65
0, 0.6595023148148148, 0.0, 0.55, 0.6, 64
0, 0.1992824074074074, 0.625, 0.7, 0.2, 37
0, 0.47206018518518517, 0.625, 0.2, 0.6, 72
0, 0.5394328703703704, 0.375, 0.8, 0.6, 64
0, 0.3441666666666667, 0.375, 0.8, 0.4, 92
0, 0.8531597222222222, 0.875, 0.3, 0.2, 14
1, 0.22525462962962964, 0.125, 0.7, 0.2, 18
0, 0.9365162037037037, 0.25, 1.0, 0.2, 156
0, 0.13541666666666666, 0.0, 0.95, 0.4, 79
0, 0.5424421296296297, 0.75, 1.0, 0.4, 33
0, 0.4635648148148148, 0.25, 0.85, 0.8, 29
1, 0.0001273148148148148, 0.875, 0.2, 0.2, 18
1, 0.7945717592592593, 0.625, 0.15, 0.2, 25
0, 0.30377314814814815, 0.75, 0.6, 0.2, 104
1, 0.5482060185185185, 0.0, 0.45, 0.2, 73
0, 0.20498842592592592, 0.125, 0.5, 0.2, 36
0, 0.06866898148148148, 0.125, 0.9, 0.8, 20
0, 0.036550925925925924, 0.0, 0.6, 0.4, 193
0, 0.08552083333333334, 0.375, 0.75, 0.2, 55
0, 0.03211805555555555, 0.125, 1.0, 0.4, 49
0, 0.9189236111111111, 0.0, 0.6, 0.6, 27
0, 0.019780092592592592, 0.75, 0.85, 0.6, 45
0, 0.9933680555555555, 0.625, 0.25, 0.4, 38
0, 0.5658217592592593, 0.375, 0.35, 0.6, 40
1, 0.6344791666666667, 0.75, 0.2, 0.2, 48
1, 0.2194560185185185, 0.0, 0.2, 0.2, 82
0, 0.38136574074074076, 0.0, 0.55, 0.6, 42
0, 0.30792824074074077, 0.875, 0.05, 0.4, 26
0, 0.579375, 0.875, 0.1, 0.6, 45
0, 0.9304976851851852, 0.25, 0.9, 0.2, 47
0, 0.08098379629629629, 0.75, 0.5, 0.2, 27
0, 0.40497685185185184, 0.125, 0.55, 0.8, 104
0, 0.44666666666666666, 0.875, 0.85, 0.4, 48
0, 0.33947916666666667, 0.125, 0.25, 0.4, 82
0, 0.5945949074074074, 0.125, 0.05, 0.2, 73
1, 0.2222222222222222, 0.125, 0.7, 0.2, 49
1, 0.922974537037037, 0.375, 0.95, 0.2, 21
0, 0.6428587962962963, 0.875, 0.15, 0.2, 24
0, 0.9008449074074074, 0.25, 0.6, 0.2, 60
1, 0.40297453703703706, 0.625, 0.05, 0.2, 25
0, 0.6421296296296296, 0.75, 0.85, 0.6, 45
0, 0.10663194444444445, 0.875, 0.95, 0.8, 48
0, 0.49449074074074073, 0.25, 0.2, 0.6, 116
0, 0.3400347222222222, 0.0, 0.05, 0.4, 23
0, 0.684837962962963, 0.0, 0.5, 0.4, 49
0, 0.9872800925925926, 0.125, 0.7, 0.8, 70
0, 0.8104166666666667, 0.875, 0.6, 0.4, 60
0, 0.8060532407407407, 0.0, 0.8, 0.6, 38
0, 0.8603472222222223, 0.125, 0.9, 0.2, 14
0, 0.49052083333333335, 0.375, 0.8, 0.2, 69
0, 0.25197916666666664, 0.125, 0.8, 0.2, 33
0, 0.3220949074074074, 0.0, 0.8, 0.6, 49
0, 0.4221990740740741, 0.0, 0.15, 0.8, 52
1, 0.5716203703703704, 0.0, 0.8, 0.2, 64
1, 0.7281018518518518, 0.875, 0.9, 0.2, 51
0, 0.519375, 0.0, 0.8, 0.2, 104
0, 0.08368055555555555, 0.875, 0.35, 0.4, 129
0, 0.45199074074074075, 0.0, 1.0, 0.8, 52
1, 0.9567824074074074, 0.375, 0.3, 0.2, 20
0, 0.33849537037037036, 0.125, 0.1, 0.2, 42
0, 0.44604166666666667, 0.25, 0.25, 0.8, 138
1, 0.32979166666666665, 0.875, 1.0, 0.2, 63
0, 0.8429513888888889, 0.0, 0.35, 0.8, 33
1, 0.6639930555555555, 0.625, 0.9, 0.2, 212
0, 0.5579282407407408, 0.875, 0.5, 0.8, 27
0, 0.13938657407407407, 0.125, 0.4, 0.4, 50
0, 0.7786226851851852, 0.75, 0.2, 0.8, 31
0, 0.5560995370370371, 0.625, 0.65, 0.2, 86
0, 0.1831597222222222, 0.125, 0.9, 0.8, 74
1, 0.680775462962963, 0.125, 0.8, 0.2, 90
0, 0.43179398148148146, 0.375, 0.65, 0.2, 47
0, 0.8505787037037037, 0.25, 0.05, 0.2, 18
0, 0.04880787037037037, 0.25, 0.25, 0.8, 25
0, 0.968587962962963, 0.375, 0.1, 0.6, 63
0, 0.31666666666666665, 0.125, 0.3, 0.2, 92
0, 0.5752430555555555, 0.125, 0.2, 0.6, 94
0, 0.9328240740740741, 0.0, 0.45, 0.2, 48
0, 0.702037037037037, 0.375, 0.35, 0.6, 64
1, 0.7456712962962962, 0.125, 0.2, 0.2, 35
0, 0.047719907407407405, 0.375, 0.2, 0.4, 49
1, 0.2927199074074074, 0.875, 0.4, 0.2, 34
0, 0.8426041666666667, 0.25, 0.25, 0.6, 82
1, 0.9122222222222223, 0.125, 0.2, 0.2, 28
0, 0.29106481481481483, 0.125, 0.75, 0.6, 46
0, 0.6989583333333333, 0.875, 0.45, 0.4, 15
0, 0.17405092592592591, 0.75, 0.65, 0.4, 46
1, 0.37605324074074076, 0.25, 0.25, 0.2, 43
0, 0.9247453703703704, 0.0, 0.15, 0.8, 83
0, 0.9429050925925926, 0.125, 0.25, 0.2, 68
0, 0.7575347222222222, 0.75, 0.55, 0.4, 89
0, 0.8140277777777778, 0.0, 0.55, 0.6, 32
0, 0.17090277777777776, 0.25, 0.15, 0.2, 182
0, 0.7277546296296297, 0.75, 0.8, 0.4, 45
1, 0.39805555555555555, 0.375, 0.95, 0.2, 60
0, 0.8593402777777778, 0.75, 0.75, 0.6, 31
1, 0.06476851851851852, 0.0, 0.55, 0.2, 25
0, 0.8746875, 0.625, 0.45, 0.4, 46
0, 0.9296527777777778, 0.375, 0.8, 0.8, 66
0, 0.6745486111111111, 0.25, 0.5, 0.8, 51
0, 0.5514814814814815, 0.0, 1.0, 0.2, 108
0, 0.6068287037037037, 0.125, 0.7, 0.4, 33
0, 0.19930555555555557, 0.625, 0.55, 0.2, 26
0, 0.423275462962963, 0.625, 0.85, 0.4, 51
0, 0.6598148148148149, 0.25, 0.2, 0.8, 19
0, 0.018900462962962963, 0.875, 0.75, 0.2, 31
0, 0.05837962962962963, 0.625, 0.05, 0.2, 86
0, 0.607037037037037, 0.0, 0.4, 0.8, 36
0, 0.4937152777777778, 0.375, 0.9, 0.4, 61
1, 0.6266550925925926, 0.625, 0.4, 0.2, 26
0, 0.2111574074074074, 0.75, 0.5, 0.4, 48
0, 0.19554398148148147, 0.375, 0.1, 0.6, 16
0, 0.578287037037037, 0.25, 0.95, 0.6, 32
0, 0.6057986111111111, 0.75, 0.2, 0.8, 67
1, 0.5676157407407407, 0.375, 0.55, 0.2, 76
0, 0.9149537037037037, 0.375, 1.0, 0.2, 8
0, 0.8276851851851852, 0.75, 0.85, 0.8, 37
0, 0.09950231481481482, 0.375, 0.9, 0.8, 81
0, 0.44828703703703704, 0.375, 0.9, 0.6, 91
0, 0.7716203703703703, 0.25, 0.05, 0.4, 15
0, 0.09488425925925927, 0.75, 0.7, 0.2, 20
0, 0.3007638888888889, 0.875, 0.55, 0.8, 38
0, 0.44981481481481483, 0.375, 0.9, 0.2, 74
1, 0.6281828703703703, 0.875, 0.4, 0.2, 35
0, 0.7319560185185185, 0.875, 0.2, 0.6, 26
0, 0.6649652777777778, 0.625, 0.65, 0.4, 102
0, 0.8784722222222222, 0.125, 0.6, 0.8, 56
0, 0.7941898148148148, 0.0, 0.65, 0.6, 62
0, 0.7496064814814815, 0.75, 0.35, 0.8, 80
0, 0.8091319444444445, 0.625, 0.6, 0.4, 25
0, 0.18748842592592593, 0.375, 0.6, 0.6, 116
1, 0.7361921296296297, 0.0, 0.9, 0.2, 198
0, 0.608125, 0.75, 0.25, 0.4, 75
0, 0.8699652777777778, 0.625, 0.1, 0.4, 33
0, 0.3957986111111111, 0.875, 0.2, 0.8, 42
0, 0.9972222222222222, 0.75, 0.2, 0.6, 28
0, 0.5330555555555555, 0.625, 0.7, 0.6, 78
1, 0.9376967592592592, 0.375, 0.55, 0.2, 60
0, 0.7611574074074074, 0.625, 0.5, 0.6, 8
0, 0.09701388888888889, 0.0, 0.8, 0.6, 52
0, 0.8932986111111111, 0.625, 0.95, 0.6, 56
0, 0.6811458333333333, 0.375, 0.3, 0.2, 24
0, 0.21623842592592593, 0.875, 0.5, 0.4, 30
1, 0.7939930555555555, 0.0, 0.75, 0.2, 47
0, 0.24453703703703702, 0.75, 0.1, 0.6, 52
0, 0.06084490740740741, 0.75, 0.5, 0.2, 22
0, 0.7026157407407407, 0.125, 0.7, 0.6, 131
0, 0.28954861111111113, 0.875, 0.95, 0.2, 27
1, 0.5716666666666667, 0.375, 0.55, 0.2, 72
0, 0.8465046296296296, 0.625, 0.2, 0.4, 107
0, 0.1908101851851852, 0.625, 0.8, 0.4, 46
0, 0.10643518518518519, 0.375, 0.45, 0.2, 27
0, 0.3597337962962963, 0.625, 0.6, 0.4, 92
0, 0.8319907407407408, 0.25, 0.9, 0.6, 53
1, 0.8135300925925926, 0.375, 0.55, 0.2, 27
0, 0.25070601851851854, 0.625, 0.1, 0.2, 141
0, 0.11458333333333333, 0.875, 0.35, 0.6, 63
0, 0.15572916666666667, 0.25, 0.65, 0.8, 65
0, 0.616550925925926, 0.375, 0.25, 0.4, 63
0, 0.15409722222222222, 0.0, 0.8, 0.2, 86
1, 0.6210416666666667, 0.0, 0.35, 0.2, 31
0, 0.45993055555555556, 0.75, 0.85, 0.2, 27
0, 0.5109259259259259, 0.0, 0.65, 0.6, 32
0, 0.05693287037037037, 0.375, 0.3, 0.6, 30
1, 0.7763078703703704, 0.625, 1.0, 0.2, 14
0, 0.25885416666666666, 0.875, 0.75, 0.6, 115
0, 0.9640162037037037, 0.25, 0.7, 0.6, 39
0, 0.5936111111111111, 0.375, 0.8, 0.4, 32
0, 0.5521759259259259, 0.125, 0.1, 0.4, 73
0, 0.3753009259259259, 0.875, 0.65, 0.2, 36
1, 0.3568634259259259, 0.625, 0.35, 0.2, 65
0, 0.35130787037037037, 0.375, 0.6, 0.8, 81
0, 0.7671527777777778, 0.625, 0.7, 0.6, 27
0, 0.5215740740740741, 0.125, 0.5, 0.2, 79
0, 0.9507175925925926, 0.0, 0.45, 0.6, 72
0, 0.5455902777777778, 0.75, 0.35, 0.6, 11
0, 0.1671875, 0.75, 0.8, 0.2, 56
0, 0.691875, 0.125, 0.75, 0.4, 58
0, 0.4867476851851852, 0.875, 0.85, 0.4, 62
0, 0.3156365740740741, 0.625, 0.15, 0.6, 16
1, 0.13561342592592593, 0.125, 0.25, 0.2, 54
1, 0.9786111111111111, 0.25, 0.65, 0.2, 34
0, 0.04627314814814815, 0.75, 0.45, 0.4, 12
0, 0.7863310185185185, 0.75, 0.75, 0.8, 37
0, 0.050208333333333334, 0.0, 0.45, 0.4, 46
0, 0.6547685185185185, 0.875, 0.75, 0.8, 12
0, 0.7604282407407408, 0.625, 0.35, 0.4, 92
1, 0.09398148148148149, 0.875, 0.55, 0.2, 42
0, 0.13190972222222222, 0.0, 0.4, 0.6, 65
0, 0.5580555555555555, 0.0, 0.05, 0.2, 34
0, 0.9446875, 0.0, 0.85, 0.6, 103
1, 0.3320023148148148, 0.375, 0.65, 0.2, 22
1, 0.2612037037037037, 0.25, 0.4, 0.2, 79
0, 0.9293634259259259, 0.375, 0.05, 0.6, 65
1, 0.2933101851851852, 0.75, 0.35, 0.2, 13
0, 0.9342476851851852, 0.625, 0.15, 0.2, 13
0, 0.35671296296296295, 0.875, 0.95, 0.2, 54
0, 0.005277777777777778, 0.125, 0.15, 0.8, 34
0, 0.7299074074074074, 0.375, 0.15, 0.6, 186
0, 0.5502314814814815, 0.625, 0.65, 0.8, 9
0, 0.25927083333333334, 0.125, 0.55, 0.8, 22
0, 0.8890509259259259, 0.375, 0.85, 0.6, 37
0, 0.6002662037037036, 0.25, 0.25, 0.2, 83
0, 0.8657870370370371, 0.875, 0.35, 0.6, 188
1, 0.9042245370370371, 0.75, 0.1, 0.2, 40
1, 0.27934027777777776, 0.625, 0.6, 0.2, 34
0, 0.6625810185185185, 0.625, 0.1, 0.6, 37
0, 0.4341435185185185, 0.625, 0.4, 0.6, 136
0, 0.031226851851851853, 0.625, 0.35, 0.8, 23
0, 0.4730902777777778, 0.75, 1.0, 0.8, 28
0, 0.739363425925926, 0.25, 0.3, 0.2, 58
0, 0.8592592592592593, 0.375, 0.55, 0.6, 78
0, 0.2513425925925926, 0.0, 0.85, 0.8, 84
0, 0.4953587962962963, 0.25, 0.6, 0.4, 43
0, 0.7631944444444444, 0.0, 0.95, 0.2, 36
0, 0.272349537037037, 0.0, 0.2, 0.8, 114
0, 0.5750694444444444, 0.25, 0.05, 0.6, 29
0, 0.5850925925925926, 0.0, 1.0, 0.6, 83
1, 0.03140046296296296, 0.0, 0.95, 0.2, 115
0, 0.741087962962963, 0.125, 0.4, 0.6, 117
0, 0.7030324074074074, 0.625, 0.1, 0.8, 12
0, 0.03248842592592593, 0.875, 0.7, 0.8, 26
0, 0.5426851851851852, 0.25, 0.8, 0.4, 30
1, 0.7725810185185186, 0.0, 0.05, 0.2, 39
0, 0.7619675925925926, 0.125, 0.6, 0.6, 16
1, 0.17296296296296296, 0.375, 0.55, 0.2, 162
0, 0.9223611111111111, 0.625, 0.85, 0.8, 57
0, 0.4613425925925926, 0.125, 0.65, 0.8, 37
0, 0.1981712962962963, 0.75, 0.75, 0.6, 38
0, 0.7848495370370371, 0.75, 0.7, 0.8, 16
1, 0.7440625, 0.25, 0.15, 0.2, 109
1, 0.6526736111111111, 0.625, 0.25, 0.2, 23
0, 0.3747337962962963, 0.375, 0.1, 0.8, 33
0, 0.3706712962962963, 0.25, 1.0, 0.2, 34
1, 0.2605439814814815, 0.625, 0.25, 0.2, 36
0, 0.21846064814814814, 0.875, 0.05, 0.8, 16
1, 0.8901736111111112, 0.0, 0.8, 0.2, 38
0, 0.4078703703703704, 0.875, 0.65, 0.8, 26
1, 0.833587962962963, 0.75, 0.5, 0.2, 32
0, 0.4190740740740741, 0.75, 0.05, 0.2, 39
0, 0.37506944444444446, 0.25, 0.6, 0.2, 190
0, 0.21063657407407407, 0.75, 0.05, 0.6, 50
1, 0.43950231481481483, 0.75, 0.15, 0.2, 85
0, 0.9914236111111111, 0.25, 0.5, 0.4, 21
0, 0.6109259259259259, 0.75, 0.65, 0.6, 10
1, 0.4194675925925926, 0.625, 0.4, 0.2, 13
0, 0.828599537037037, 0.0, 0.2, 0.2, 20
0, 0.2167361111111111, 0.75, 0.35, 0.6, 35
0, 0.7346759259259259, 0.625, 0.9, 0.6, 127
0, 0.36226851851851855, 0.0, 0.1, 0.2, 64
1, 0.2505439814814815, 0.125, 0.8, 0.2, 36
0, 0.31596064814814817, 0.75, 0.75, 0.2, 89
1, 0.857662037037037, 0.125, 0.1, 0.2, 50
0, 0.9860416666666667, 0.625, 0.45, 0.2, 22
0, 0.33577546296296296, 0.75, 0.3, 0.2, 15
0, 0.9305208333333334, 0.25, 0.05, 0.6, 91
1, 0.7479398148148149, 0.125, 0.85, 0.2, 18
0, 0.22650462962962964, 0.75, 0.85, 0.2, 60
0, 0.3349537037037037, 0.625, 0.45, 0.4, 49
0, 0.04085648148148148, 0.375, 0.85, 0.6, 38
0, 0.9894097222222222, 0.75, 0.1, 0.8, 47
0, 0.6106481481481482, 0.375, 0.15, 0.4, 38
0, 0.594363425925926, 0.25, 0.95, 0.6, 80
0, 0.46806712962962965, 0.625, 0.65, 0.2, 31
1, 0.8424884259259259, 0.625, 0.5, 0.2, 68
0, 0.16658564814814814, 0.75, 0.7, 0.8, 48
0, 0.11788194444444444, 0.125, 1.0, 0.4, 28
0, 0.6015972222222222, 0.625, 0.85, 0.4, 46
0, 0.5775462962962963, 0.375, 0.05, 0.8, 58
0, 0.6646875, 0.25, 0.65, 0.2, 69
0, 0.3246759259259259, 0.75, 0.9, 0.2, 52
0, 0.6941666666666667, 0.0, 0.5, 0.4, 23
1, 0.6844212962962963, 0.625, 0.85, 0.2, 107
0, 0.8070023148148148, 0.75, 0.75, 0.2, 83
0, 0.07193287037037037, 0.75, 0.8, 0.4, 68
1, 0.9632291666666667, 0.75, 0.5, 0.2, 12
0, 0.6570717592592593, 0.125, 0.1, 0.4, 58
1, 0.7268287037037037, 0.75, 0.45, 0.2, 43
0, 0.6624421296296297, 0.25, 0.3, 0.4, 31
1, 0.6503935185185186, 0.25, 0.35, 0.2, 81
0, 0.2887384259259259, 0.875, 0.1, 0.8, 23
0, 0.17069444444444445, 0.875, 0.65, 0.8, 25
1, 0.02474537037037037, 0.625, 0.2, 0.2, 147
0, 0.07549768518518518, 0.125, 0.05, 0.4, 45
0, 0.17972222222222223, 0.625, 0.95, 0.8, 26
0, 0.4548611111111111, 0.75, 0.3, 0.4, 28
0, 0.38623842592592594, 0.0, 0.05, 0.2, 21
0, 0.6212615740740741, 0.375, 0.4, 0.4, 29
0, 0.18864583333333335, 0.375, 0.1, 0.2, 62
1, 0.5139930555555555, 0.875, 0.65, 0.2, 104
0, 0.7451967592592592, 0.125, 0.75, 0.6, 87
0, 0.654525462962963, 0.75, 0.85, 0.2, 25
0, 0.8393171296296297, 0.875, 0.25, 0.6, 16
0, 0.9458333333333333, 0.875, 0.8, 0.2, 48
0, 0.40640046296296295, 0.875, 0.95, 0.2, 22
0, 0.5543287037037037, 0.75, 0.55, 0.4, 46
0, 0.2439814814814815, 0.0, 0.45, 0.8, 38
0, 0.4963888888888889, 0.0, 0.9, 0.6, 71
0, 0.6483101851851852, 0.0, 0.5, 0.6, 177
0, 0.10246527777777778, 0.875, 0.05, 0.4, 153
0, 0.7608333333333334, 0.875, 0.15, 0.6, 46
0, 0.028506944444444446, 0.875, 0.25, 0.2, 71
1, 0.4724652777777778, 0.875, 0.15, 0.2, 21
0, 0.8473379629629629, 0.75, 0.2, 0.8, 7
0, 0.7111111111111111, 0.875, 0.05, 0.4, 34
0, 0.6111111111111112, 0.75, 0.4, 0.4, 64
0, 0.8944560185185185, 0.0, 1.0, 0.8, 18
1, 0.4218865740740741, 0.625, 1.0, 0.2, 37
1, 0.5786111111111111, 0.75, 0.25, 0.2, 36
0, 0.5322685185185185, 0.375, 1.0, 0.8, 95
0, 0.9831134259259259, 0.625, 0.3, 0.6, 9
0, 0.18483796296296295, 0.25, 1.0, 0.2, 170
1, 0.7296875, 0.375, 0.6, 0.2, 67
0, 0.1975347222222222, 0.375, 0.05, 0.4, 38
0, 0.21291666666666667, 0.0, 1.0, 0.4, 50
0, 0.2378472222222222, 0.25, 0.4, 0.6, 36
0, 0.5930787037037037, 0.25, 0.2, 0.2, 65
0, 0.08699074074074074, 0.0, 0.7, 0.2, 89
0, 0.17395833333333333, 0.25, 0.1, 0.8, 31
0, 0.9952777777777778, 0.75, 0.9, 0.6, 7
0, 0.2664814814814815, 0.125, 0.7, 0.4, 26
1, 0.6113888888888889, 0.625, 0.35, 0.2, 49
0, 0.05315972222222222, 0.0, 0.8, 0.6, 45
